transcriptID,geneID
YMR162C_mRNA,YMR162C
YMR163C_mRNA,YMR163C
YMR164C_mRNA,YMR164C
YMR165C_mRNA,YMR165C
YMR166C_mRNA,YMR166C
YMR167W_mRNA,YMR167W
YMR168C_mRNA,YMR168C
YMR169C_mRNA,YMR169C
YMR170C_mRNA,YMR170C
YMR171C_mRNA,YMR171C
YMR172W_mRNA,YMR172W
YMR172C-A_mRNA,YMR172C-A
YMR173W_mRNA,YMR173W
YMR173W-A_mRNA,YMR173W-A
YMR174C_mRNA,YMR174C
YMR175W_mRNA,YMR175W
YMR175W-A_mRNA,YMR175W-A
YMR176W_mRNA,YMR176W
YMR177W_mRNA,YMR177W
YMR178W_mRNA,YMR178W
YMR179W_mRNA,YMR179W
YMR180C_mRNA,YMR180C
YMR181C_mRNA,YMR181C
YMR182C_mRNA,YMR182C
YMR182W-A_mRNA,YMR182W-A
YMR183C_mRNA,YMR183C
YMR184W_mRNA,YMR184W
YMR185W_mRNA,YMR185W
YMR186W_mRNA,YMR186W
YMR187C_mRNA,YMR187C
YMR188C_mRNA,YMR188C
YMR189W_mRNA,YMR189W
YMR190C_mRNA,YMR190C
YMR191W_mRNA,YMR191W
YMR192W_mRNA,YMR192W
YMR193W_mRNA,YMR193W
YMR193C-A_mRNA,YMR193C-A
YMR194W_mRNA,YMR194W
YMR194C-B_mRNA,YMR194C-B
YMR194C-A_mRNA,YMR194C-A
YMR195W_mRNA,YMR195W
YMR196W_mRNA,YMR196W
YMR197C_mRNA,YMR197C
YMR198W_mRNA,YMR198W
YMR199W_mRNA,YMR199W
YMR200W_mRNA,YMR200W
YMR201C_mRNA,YMR201C
YMR202W_mRNA,YMR202W
YMR203W_mRNA,YMR203W
YMR204C_mRNA,YMR204C
YMR205C_mRNA,YMR205C
YMR206W_mRNA,YMR206W
YMR207C_mRNA,YMR207C
YMR208W_mRNA,YMR208W
YMR209C_mRNA,YMR209C
YMR210W_mRNA,YMR210W
YMR211W_mRNA,YMR211W
YMR212C_mRNA,YMR212C
YMR213W_mRNA,YMR213W
YMR214W_mRNA,YMR214W
YMR215W_mRNA,YMR215W
YMR216C_mRNA,YMR216C
YMR217W_mRNA,YMR217W
YMR218C_mRNA,YMR218C
YMR219W_mRNA,YMR219W
YMR220W_mRNA,YMR220W
YMR221C_mRNA,YMR221C
YMR222C_mRNA,YMR222C
YMR223W_mRNA,YMR223W
YMR224C_mRNA,YMR224C
YMR225C_mRNA,YMR225C
YMR226C_mRNA,YMR226C
YMR227C_mRNA,YMR227C
YMR228W_mRNA,YMR228W
YMR229C_mRNA,YMR229C
YMR230W_mRNA,YMR230W
YMR230W-A_mRNA,YMR230W-A
YMR231W_mRNA,YMR231W
YMR232W_mRNA,YMR232W
YMR233W_mRNA,YMR233W
YMR234W_mRNA,YMR234W
YMR235C_mRNA,YMR235C
YMR236W_mRNA,YMR236W
YMR237W_mRNA,YMR237W
YMR238W_mRNA,YMR238W
YMR239C_mRNA,YMR239C
YMR240C_mRNA,YMR240C
YMR241W_mRNA,YMR241W
YMR242C_mRNA,YMR242C
YMR242W-A_mRNA,YMR242W-A
YMR243C_mRNA,YMR243C
YMR244W_mRNA,YMR244W
YMR244C-A_mRNA,YMR244C-A
YMR245W_mRNA,YMR245W
YMR246W_mRNA,YMR246W
YMR247C_mRNA,YMR247C
YMR247W-A_mRNA,YMR247W-A
YMR250W_mRNA,YMR250W
YMR251W_mRNA,YMR251W
YMR251W-A_mRNA,YMR251W-A
YMR252C_mRNA,YMR252C
YMR253C_mRNA,YMR253C
YMR254C_mRNA,YMR254C
YMR255W_mRNA,YMR255W
YMR256C_mRNA,YMR256C
YMR257C_mRNA,YMR257C
YMR258C_mRNA,YMR258C
YMR259C_mRNA,YMR259C
YMR260C_mRNA,YMR260C
YMR261C_mRNA,YMR261C
YMR262W_mRNA,YMR262W
YMR263W_mRNA,YMR263W
YMR264W_mRNA,YMR264W
YMR265C_mRNA,YMR265C
YMR266W_mRNA,YMR266W
YMR267W_mRNA,YMR267W
YMR268C_mRNA,YMR268C
YMR269W_mRNA,YMR269W
YMR270C_mRNA,YMR270C
YMR271C_mRNA,YMR271C
YMR272C_mRNA,YMR272C
YMR272W-A_mRNA,YMR272W-A
YMR272W-B_mRNA,YMR272W-B
YMR273C_mRNA,YMR273C
YMR274C_mRNA,YMR274C
YMR275C_mRNA,YMR275C
YMR276W_mRNA,YMR276W
YMR277W_mRNA,YMR277W
YMR278W_mRNA,YMR278W
YMR279C_mRNA,YMR279C
YMR280C_mRNA,YMR280C
YMR281W_mRNA,YMR281W
YMR282C_mRNA,YMR282C
YMR283C_mRNA,YMR283C
YMR284W_mRNA,YMR284W
YMR285C_mRNA,YMR285C
YMR286W_mRNA,YMR286W
YMR287C_mRNA,YMR287C
YMR288W_mRNA,YMR288W
YMR289W_mRNA,YMR289W
YMR290C_mRNA,YMR290C
YMR290W-A_mRNA,YMR290W-A
YMR291W_mRNA,YMR291W
YMR292W_mRNA,YMR292W
YMR293C_mRNA,YMR293C
YMR294W_mRNA,YMR294W
YMR294W-A_mRNA,YMR294W-A
YMR295C_mRNA,YMR295C
YMR296C_mRNA,YMR296C
YMR297W_mRNA,YMR297W
YMR298W_mRNA,YMR298W
YMR299C_mRNA,YMR299C
YMR300C_mRNA,YMR300C
YMR301C_mRNA,YMR301C
YMR302C_mRNA,YMR302C
YMR303C_mRNA,YMR303C
YMR304W_mRNA,YMR304W
YMR304C-A_mRNA,YMR304C-A
YMR305C_mRNA,YMR305C
YMR306W_mRNA,YMR306W
YMR306C-A_mRNA,YMR306C-A
YMR307W_mRNA,YMR307W
YMR307C-A_mRNA,YMR307C-A
YMR308C_mRNA,YMR308C
YMR309C_mRNA,YMR309C
YMR310C_mRNA,YMR310C
YMR311C_mRNA,YMR311C
YMR312W_mRNA,YMR312W
YMR313C_mRNA,YMR313C
YMR314W_mRNA,YMR314W
YMR315W_mRNA,YMR315W
YMR315W-A_mRNA,YMR315W-A
YMR316W_mRNA,YMR316W
YMR316C-A_mRNA,YMR316C-A
YMR316C-B_mRNA,YMR316C-B
YMR317W_mRNA,YMR317W
YMR318C_mRNA,YMR318C
YMR319C_mRNA,YMR319C
YMR320W_mRNA,YMR320W
YMR321C_mRNA,YMR321C
YMR322C_mRNA,YMR322C
YMR323W_mRNA,YMR323W
YMR324C_mRNA,YMR324C
YMR325W_mRNA,YMR325W
YMR326C_mRNA,YMR326C
YNL339C_mRNA,YNL339C
YNL339W-B_mRNA,YNL339W-B
YNL339W-A_mRNA,YNL339W-A
YNL338W_mRNA,YNL338W
YNL337W_mRNA,YNL337W
YNL336W_mRNA,YNL336W
YNL335W_mRNA,YNL335W
YNL334C_mRNA,YNL334C
YNL333W_mRNA,YNL333W
YNL332W_mRNA,YNL332W
YNL331C_mRNA,YNL331C
YNL330C_mRNA,YNL330C
YNL329C_mRNA,YNL329C
YNL328C_mRNA,YNL328C
YNL327W_mRNA,YNL327W
YNL326C_mRNA,YNL326C
YNL325C_mRNA,YNL325C
YNL324W_mRNA,YNL324W
YNL323W_mRNA,YNL323W
YNL322C_mRNA,YNL322C
YNL321W_mRNA,YNL321W
YNL320W_mRNA,YNL320W
YNL319W_mRNA,YNL319W
YNL318C_mRNA,YNL318C
YNL317W_mRNA,YNL317W
YNL316C_mRNA,YNL316C
YNL315C_mRNA,YNL315C
YNL314W_mRNA,YNL314W
YNL313C_mRNA,YNL313C
YNL312W_mRNA,YNL312W
YNL311C_mRNA,YNL311C
YNL310C_mRNA,YNL310C
YNL309W_mRNA,YNL309W
YNL308C_mRNA,YNL308C
YNL307C_mRNA,YNL307C
YNL306W_mRNA,YNL306W
YNL305C_mRNA,YNL305C
YNL304W_mRNA,YNL304W
YNL303W_mRNA,YNL303W
YNL302C_mRNA,YNL302C
YNL301C_mRNA,YNL301C
YNL300W_mRNA,YNL300W
YNL299W_mRNA,YNL299W
YNL298W_mRNA,YNL298W
YNL297C_mRNA,YNL297C
YNL296W_mRNA,YNL296W
YNL295W_mRNA,YNL295W
YNL294C_mRNA,YNL294C
YNL293W_mRNA,YNL293W
YNL292W_mRNA,YNL292W
YNL291C_mRNA,YNL291C
YNL290W_mRNA,YNL290W
YNL289W_mRNA,YNL289W
YNL288W_mRNA,YNL288W
YNL287W_mRNA,YNL287W
YNL286W_mRNA,YNL286W
YNL285W_mRNA,YNL285W
YNL284C_mRNA,YNL284C
YNL283C_mRNA,YNL283C
YNL282W_mRNA,YNL282W
YNL281W_mRNA,YNL281W
YNL280C_mRNA,YNL280C
YNL279W_mRNA,YNL279W
YNL278W_mRNA,YNL278W
YNL277W-A_mRNA,YNL277W-A
YNL277W_mRNA,YNL277W
YNL276C_mRNA,YNL276C
YNL275W_mRNA,YNL275W
YNL274C_mRNA,YNL274C
YNL273W_mRNA,YNL273W
YNL272C_mRNA,YNL272C
YNL271C_mRNA,YNL271C
YNL270C_mRNA,YNL270C
YNL269W_mRNA,YNL269W
YNL268W_mRNA,YNL268W
YNL267W_mRNA,YNL267W
YNL266W_mRNA,YNL266W
YNL265C_mRNA,YNL265C
YNL264C_mRNA,YNL264C
YNL263C_mRNA,YNL263C
YNL262W_mRNA,YNL262W
YNL261W_mRNA,YNL261W
YNL260C_mRNA,YNL260C
YNL259C_mRNA,YNL259C
YNL258C_mRNA,YNL258C
YNL257C_mRNA,YNL257C
YNL256W_mRNA,YNL256W
YNL255C_mRNA,YNL255C
YNL254C_mRNA,YNL254C
YNL253W_mRNA,YNL253W
YNL252C_mRNA,YNL252C
YNL251C_mRNA,YNL251C
YNL250W_mRNA,YNL250W
YNL249C_mRNA,YNL249C
YNL248C_mRNA,YNL248C
YNL247W_mRNA,YNL247W
YNL246W_mRNA,YNL246W
YNL245C_mRNA,YNL245C
YNL244C_mRNA,YNL244C
YNL243W_mRNA,YNL243W
YNL242W_mRNA,YNL242W
YNL241C_mRNA,YNL241C
YNL240C_mRNA,YNL240C
YNL239W_mRNA,YNL239W
YNL238W_mRNA,YNL238W
YNL237W_mRNA,YNL237W
YNL236W_mRNA,YNL236W
YNL235C_mRNA,YNL235C
YNL234W_mRNA,YNL234W
YNL233W_mRNA,YNL233W
YNL232W_mRNA,YNL232W
YNL231C_mRNA,YNL231C
YNL230C_mRNA,YNL230C
YNL229C_mRNA,YNL229C
YNL228W_mRNA,YNL228W
YNL227C_mRNA,YNL227C
YNL226W_mRNA,YNL226W
YNL225C_mRNA,YNL225C
YNL224C_mRNA,YNL224C
YNL223W_mRNA,YNL223W
YNL222W_mRNA,YNL222W
YNL221C_mRNA,YNL221C
YNL220W_mRNA,YNL220W
YNL219C_mRNA,YNL219C
YNL218W_mRNA,YNL218W
YNL217W_mRNA,YNL217W
YNL216W_mRNA,YNL216W
YNL215W_mRNA,YNL215W
YNL214W_mRNA,YNL214W
YNL213C_mRNA,YNL213C
YNL212W_mRNA,YNL212W
YNL211C_mRNA,YNL211C
YNL210W_mRNA,YNL210W
YNL209W_mRNA,YNL209W
YNL208W_mRNA,YNL208W
YNL207W_mRNA,YNL207W
YNL206C_mRNA,YNL206C
YNL205C_mRNA,YNL205C
YNL204C_mRNA,YNL204C
YNL203C_mRNA,YNL203C
YNL202W_mRNA,YNL202W
YNL201C_mRNA,YNL201C
YNL200C_mRNA,YNL200C
YNL199C_mRNA,YNL199C
YNL198C_mRNA,YNL198C
YNL197C_mRNA,YNL197C
YNL196C_mRNA,YNL196C
YNL195C_mRNA,YNL195C
YNL194C_mRNA,YNL194C
YNL193W_mRNA,YNL193W
YNL192W_mRNA,YNL192W
YNL191W_mRNA,YNL191W
YNL190W_mRNA,YNL190W
YNL189W_mRNA,YNL189W
YNL188W_mRNA,YNL188W
YNL187W_mRNA,YNL187W
YNL186W_mRNA,YNL186W
YNL185C_mRNA,YNL185C
YNL184C_mRNA,YNL184C
YNL183C_mRNA,YNL183C
YNL182C_mRNA,YNL182C
YNL181W_mRNA,YNL181W
YNL180C_mRNA,YNL180C
YNL179C_mRNA,YNL179C
YNL178W_mRNA,YNL178W
YNL177C_mRNA,YNL177C
YNL176C_mRNA,YNL176C
YNL175C_mRNA,YNL175C
YNL174W_mRNA,YNL174W
YNL173C_mRNA,YNL173C
YNL172W_mRNA,YNL172W
YNL171C_mRNA,YNL171C
YNL170W_mRNA,YNL170W
YNL169C_mRNA,YNL169C
YNL168C_mRNA,YNL168C
YNL167C_mRNA,YNL167C
YNL166C_mRNA,YNL166C
YNL165W_mRNA,YNL165W
YNL164C_mRNA,YNL164C
YNL163C_mRNA,YNL163C
YNL162W-A_mRNA,YNL162W-A
YNL162W_mRNA,YNL162W
YNL161W_mRNA,YNL161W
YNL160W_mRNA,YNL160W
YNL159C_mRNA,YNL159C
YNL158W_mRNA,YNL158W
YNL157W_mRNA,YNL157W
YNL156C_mRNA,YNL156C
YNL155W_mRNA,YNL155W
YNL154C_mRNA,YNL154C
YNL153C_mRNA,YNL153C
YNL152W_mRNA,YNL152W
YNL151C_mRNA,YNL151C
YNL150W_mRNA,YNL150W
YNL149C_mRNA,YNL149C
YNL148C_mRNA,YNL148C
YNL147W_mRNA,YNL147W
YNL146C-A_mRNA,YNL146C-A
YNL146W_mRNA,YNL146W
YNL145W_mRNA,YNL145W
YNL144C_mRNA,YNL144C
YNL144W-A_mRNA,YNL144W-A
YNL143C_mRNA,YNL143C
YNL142W_mRNA,YNL142W
YNL141W_mRNA,YNL141W
YNL140C_mRNA,YNL140C
YNL139C_mRNA,YNL139C
YNL138W-A_mRNA,YNL138W-A
YNL138W_mRNA,YNL138W
YNL137C_mRNA,YNL137C
YNL136W_mRNA,YNL136W
YNL135C_mRNA,YNL135C
YNL134C_mRNA,YNL134C
YNL133C_mRNA,YNL133C
YNL132W_mRNA,YNL132W
YNL131W_mRNA,YNL131W
YNL130C_mRNA,YNL130C
YNL130C-A_mRNA,YNL130C-A
YNL129W_mRNA,YNL129W
YNL128W_mRNA,YNL128W
YNL127W_mRNA,YNL127W
YNL126W_mRNA,YNL126W
YNL125C_mRNA,YNL125C
YNL124W_mRNA,YNL124W
YNL123W_mRNA,YNL123W
YNL122C_mRNA,YNL122C
YNL121C_mRNA,YNL121C
YNL120C_mRNA,YNL120C
YNL119W_mRNA,YNL119W
YNL118C_mRNA,YNL118C
YNL117W_mRNA,YNL117W
YNL116W_mRNA,YNL116W
YNL115C_mRNA,YNL115C
YNL114C_mRNA,YNL114C
YNL113W_mRNA,YNL113W
YNL112W_mRNA,YNL112W
YNL111C_mRNA,YNL111C
YNL110C_mRNA,YNL110C
YNL109W_mRNA,YNL109W
YNL108C_mRNA,YNL108C
YNL107W_mRNA,YNL107W
YNL106C_mRNA,YNL106C
YNL105W_mRNA,YNL105W
YNL104C_mRNA,YNL104C
YNL103W-A_mRNA,YNL103W-A
YNL103W_mRNA,YNL103W
YNL102W_mRNA,YNL102W
YNL101W_mRNA,YNL101W
YNL100W_mRNA,YNL100W
YNL099C_mRNA,YNL099C
YNL098C_mRNA,YNL098C
YNL097C-B_mRNA,YNL097C-B
YNL097C_mRNA,YNL097C
YNL097W-A_mRNA,YNL097W-A
YNL096C_mRNA,YNL096C
YNL095C_mRNA,YNL095C
YNL094W_mRNA,YNL094W
YNL093W_mRNA,YNL093W
YNL092W_mRNA,YNL092W
YNL091W_mRNA,YNL091W
YNL090W_mRNA,YNL090W
YNL089C_mRNA,YNL089C
YNL088W_mRNA,YNL088W
YNL087W_mRNA,YNL087W
YNL086W_mRNA,YNL086W
YNL085W_mRNA,YNL085W
YNL084C_mRNA,YNL084C
YNL083W_mRNA,YNL083W
YNL082W_mRNA,YNL082W
YNL081C_mRNA,YNL081C
YNL080C_mRNA,YNL080C
YNL079C_mRNA,YNL079C
YNL078W_mRNA,YNL078W
YNL077W_mRNA,YNL077W
YNL076W_mRNA,YNL076W
YNL075W_mRNA,YNL075W
YNL074C_mRNA,YNL074C
YNL073W_mRNA,YNL073W
YNL072W_mRNA,YNL072W
YNL071W_mRNA,YNL071W
YNL070W_mRNA,YNL070W
YNL069C_mRNA,YNL069C
YNL068C_mRNA,YNL068C
YNL067W-A_mRNA,YNL067W-A
YNL067W-B_mRNA,YNL067W-B
YNL067W_mRNA,YNL067W
YNL066W_mRNA,YNL066W
YNL065W_mRNA,YNL065W
YNL064C_mRNA,YNL064C
YNL063W_mRNA,YNL063W
YNL062C_mRNA,YNL062C
YNL061W_mRNA,YNL061W
YNL059C_mRNA,YNL059C
YNL058C_mRNA,YNL058C
YNL057W_mRNA,YNL057W
YNL056W_mRNA,YNL056W
YNL055C_mRNA,YNL055C
YNL054W_mRNA,YNL054W
YNL053W_mRNA,YNL053W
YNL052W_mRNA,YNL052W
YNL051W_mRNA,YNL051W
YNL050C_mRNA,YNL050C
YNL049C_mRNA,YNL049C
YNL048W_mRNA,YNL048W
YNL047C_mRNA,YNL047C
YNL046W_mRNA,YNL046W
YNL045W_mRNA,YNL045W
YNL044W_mRNA,YNL044W
YNL043C_mRNA,YNL043C
YNL042W-B_mRNA,YNL042W-B
YNL042W_mRNA,YNL042W
YNL041C_mRNA,YNL041C
YNL040W_mRNA,YNL040W
YNL039W_mRNA,YNL039W
YNL038W_mRNA,YNL038W
YNL037C_mRNA,YNL037C
YNL036W_mRNA,YNL036W
YNL035C_mRNA,YNL035C
YNL034W_mRNA,YNL034W
YNL033W_mRNA,YNL033W
YNL032W_mRNA,YNL032W
YNL031C_mRNA,YNL031C
YNL030W_mRNA,YNL030W
YNL029C_mRNA,YNL029C
YNL028W_mRNA,YNL028W
YNL027W_mRNA,YNL027W
YNL026W_mRNA,YNL026W
YNL025C_mRNA,YNL025C
YNL024C-A_mRNA,YNL024C-A
YNL024C_mRNA,YNL024C
YNL023C_mRNA,YNL023C
YNL022C_mRNA,YNL022C
YNL021W_mRNA,YNL021W
YNL020C_mRNA,YNL020C
YNL019C_mRNA,YNL019C
YNL018C_mRNA,YNL018C
YNL017C_mRNA,YNL017C
YNL016W_mRNA,YNL016W
YNL015W_mRNA,YNL015W
YNL014W_mRNA,YNL014W
YNL013C_mRNA,YNL013C
YNL012W_mRNA,YNL012W
YNL011C_mRNA,YNL011C
YNL010W_mRNA,YNL010W
YNL009W_mRNA,YNL009W
YNL008C_mRNA,YNL008C
YNL007C_mRNA,YNL007C
YNL006W_mRNA,YNL006W
YNL005C_mRNA,YNL005C
YNL004W_mRNA,YNL004W
YNL003C_mRNA,YNL003C
YNL002C_mRNA,YNL002C
YNL001W_mRNA,YNL001W
YNR001C_mRNA,YNR001C
YNR001W-A_mRNA,YNR001W-A
YNR002C_mRNA,YNR002C
YNR003C_mRNA,YNR003C
YNR003W-A_mRNA,YNR003W-A
YNR004W_mRNA,YNR004W
YNR005C_mRNA,YNR005C
YNR006W_mRNA,YNR006W
YNR007C_mRNA,YNR007C
YNR008W_mRNA,YNR008W
YNR009W_mRNA,YNR009W
YNR010W_mRNA,YNR010W
YNR011C_mRNA,YNR011C
YNR012W_mRNA,YNR012W
YNR013C_mRNA,YNR013C
YNR014W_mRNA,YNR014W
YNR015W_mRNA,YNR015W
YNR016C_mRNA,YNR016C
YNR017W_mRNA,YNR017W
YNR018W_mRNA,YNR018W
YNR019W_mRNA,YNR019W
YNR020C_mRNA,YNR020C
YNR021W_mRNA,YNR021W
YNR022C_mRNA,YNR022C
YNR023W_mRNA,YNR023W
YNR024W_mRNA,YNR024W
YNR025C_mRNA,YNR025C
YNR026C_mRNA,YNR026C
YNR027W_mRNA,YNR027W
YNR028W_mRNA,YNR028W
YNR029C_mRNA,YNR029C
YNR030W_mRNA,YNR030W
YNR031C_mRNA,YNR031C
YNR032W_mRNA,YNR032W
YNR032C-A_mRNA,YNR032C-A
YNR033W_mRNA,YNR033W
YNR034W_mRNA,YNR034W
YNR034W-A_mRNA,YNR034W-A
YNR035C_mRNA,YNR035C
YNR036C_mRNA,YNR036C
YNR037C_mRNA,YNR037C
YNR038W_mRNA,YNR038W
YNR039C_mRNA,YNR039C
YNR040W_mRNA,YNR040W
YNR041C_mRNA,YNR041C
YNR042W_mRNA,YNR042W
YNR043W_mRNA,YNR043W
YNR044W_mRNA,YNR044W
YNR045W_mRNA,YNR045W
YNR046W_mRNA,YNR046W
YNR047W_mRNA,YNR047W
YNR048W_mRNA,YNR048W
YNR049C_mRNA,YNR049C
YNR050C_mRNA,YNR050C
YNR051C_mRNA,YNR051C
YNR052C_mRNA,YNR052C
YNR053C_mRNA,YNR053C
YNR054C_mRNA,YNR054C
YNR055C_mRNA,YNR055C
YNR056C_mRNA,YNR056C
YNR057C_mRNA,YNR057C
YNR058W_mRNA,YNR058W
YNR059W_mRNA,YNR059W
YNR060W_mRNA,YNR060W
YNR061C_mRNA,YNR061C
YNR062C_mRNA,YNR062C
YNR063W_mRNA,YNR063W
YNR064C_mRNA,YNR064C
YNR065C_mRNA,YNR065C
YNR066C_mRNA,YNR066C
YNR067C_mRNA,YNR067C
YNR068C_mRNA,YNR068C
YNR069C_mRNA,YNR069C
YNR070W_mRNA,YNR070W
YNR071C_mRNA,YNR071C
YNR072W_mRNA,YNR072W
YNR073C_mRNA,YNR073C
YNR074C_mRNA,YNR074C
YNR075W_mRNA,YNR075W
YNR075C-A_mRNA,YNR075C-A
YNR076W_mRNA,YNR076W
YNR077C_mRNA,YNR077C
YOL166W-A_mRNA,YOL166W-A
YOL166C_mRNA,YOL166C
YOL165C_mRNA,YOL165C
YOL164W-A_mRNA,YOL164W-A
YOL164W_mRNA,YOL164W
YOL163W_mRNA,YOL163W
YOL162W_mRNA,YOL162W
YOL161C_mRNA,YOL161C
YOL160W_mRNA,YOL160W
YOL159C-A_mRNA,YOL159C-A
YOL159C_mRNA,YOL159C
YOL158C_mRNA,YOL158C
YOL157C_mRNA,YOL157C
YOL156W_mRNA,YOL156W
YOL155W-A_mRNA,YOL155W-A
YOL155C_mRNA,YOL155C
YOL154W_mRNA,YOL154W
YOL152W_mRNA,YOL152W
YOL151W_mRNA,YOL151W
YOL150C_mRNA,YOL150C
YOL149W_mRNA,YOL149W
YOL148C_mRNA,YOL148C
YOL147C_mRNA,YOL147C
YOL146W_mRNA,YOL146W
YOL145C_mRNA,YOL145C
YOL144W_mRNA,YOL144W
YOL143C_mRNA,YOL143C
YOL142W_mRNA,YOL142W
YOL141W_mRNA,YOL141W
YOL140W_mRNA,YOL140W
YOL139C_mRNA,YOL139C
YOL138C_mRNA,YOL138C
YOL137W_mRNA,YOL137W
YOL136C_mRNA,YOL136C
YOL135C_mRNA,YOL135C
YOL134C_mRNA,YOL134C
YOL133W_mRNA,YOL133W
YOL132W_mRNA,YOL132W
YOL131W_mRNA,YOL131W
YOL130W_mRNA,YOL130W
YOL129W_mRNA,YOL129W
YOL128C_mRNA,YOL128C
YOL127W_mRNA,YOL127W
YOL126C_mRNA,YOL126C
YOL125W_mRNA,YOL125W
YOL124C_mRNA,YOL124C
YOL123W_mRNA,YOL123W
YOL122C_mRNA,YOL122C
YOL121C_mRNA,YOL121C
YOL120C_mRNA,YOL120C
YOL119C_mRNA,YOL119C
YOL118C_mRNA,YOL118C
YOL117W_mRNA,YOL117W
YOL116W_mRNA,YOL116W
YOL115W_mRNA,YOL115W
YOL114C_mRNA,YOL114C
YOL113W_mRNA,YOL113W
YOL112W_mRNA,YOL112W
YOL111C_mRNA,YOL111C
YOL110W_mRNA,YOL110W
YOL109W_mRNA,YOL109W
YOL108C_mRNA,YOL108C
YOL107W_mRNA,YOL107W
YOL106W_mRNA,YOL106W
YOL105C_mRNA,YOL105C
YOL104C_mRNA,YOL104C
YOL103W_mRNA,YOL103W
YOL102C_mRNA,YOL102C
YOL101C_mRNA,YOL101C
YOL100W_mRNA,YOL100W
YOL099C_mRNA,YOL099C
YOL098C_mRNA,YOL098C
YOL097W-A_mRNA,YOL097W-A
YOL097C_mRNA,YOL097C
YOL096C_mRNA,YOL096C
YOL095C_mRNA,YOL095C
YOL094C_mRNA,YOL094C
YOL093W_mRNA,YOL093W
YOL092W_mRNA,YOL092W
YOL091W_mRNA,YOL091W
YOL090W_mRNA,YOL090W
YOL089C_mRNA,YOL089C
YOL088C_mRNA,YOL088C
YOL087C_mRNA,YOL087C
YOL086W-A_mRNA,YOL086W-A
YOL086C_mRNA,YOL086C
YOL085W-A_mRNA,YOL085W-A
YOL085C_mRNA,YOL085C
YOL084W_mRNA,YOL084W
YOL083W_mRNA,YOL083W
YOL083C-A_mRNA,YOL083C-A
YOL082W_mRNA,YOL082W
YOL081W_mRNA,YOL081W
YOL080C_mRNA,YOL080C
YOL079W_mRNA,YOL079W
YOL078W_mRNA,YOL078W
YOL077W-A_mRNA,YOL077W-A
YOL077C_mRNA,YOL077C
YOL076W_mRNA,YOL076W
YOL075C_mRNA,YOL075C
YOL073C_mRNA,YOL073C
YOL072W_mRNA,YOL072W
YOL071W_mRNA,YOL071W
YOL070C_mRNA,YOL070C
YOL069W_mRNA,YOL069W
YOL068C_mRNA,YOL068C
YOL067C_mRNA,YOL067C
YOL066C_mRNA,YOL066C
YOL065C_mRNA,YOL065C
YOL064C_mRNA,YOL064C
YOL063C_mRNA,YOL063C
YOL062C_mRNA,YOL062C
YOL061W_mRNA,YOL061W
YOL060C_mRNA,YOL060C
YOL059W_mRNA,YOL059W
YOL058W_mRNA,YOL058W
YOL057W_mRNA,YOL057W
YOL056W_mRNA,YOL056W
YOL055C_mRNA,YOL055C
YOL054W_mRNA,YOL054W
YOL053W_mRNA,YOL053W
YOL052C-A_mRNA,YOL052C-A
YOL052C_mRNA,YOL052C
YOL051W_mRNA,YOL051W
YOL050C_mRNA,YOL050C
YOL049W_mRNA,YOL049W
YOL048C_mRNA,YOL048C
YOL047C_mRNA,YOL047C
YOL046C_mRNA,YOL046C
YOL045W_mRNA,YOL045W
YOL044W_mRNA,YOL044W
YOL043C_mRNA,YOL043C
YOL042W_mRNA,YOL042W
YOL041C_mRNA,YOL041C
YOL040C_mRNA,YOL040C
YOL039W_mRNA,YOL039W
YOL038C-A_mRNA,YOL038C-A
YOL038W_mRNA,YOL038W
YOL037C_mRNA,YOL037C
YOL036W_mRNA,YOL036W
YOL035C_mRNA,YOL035C
YOL034W_mRNA,YOL034W
YOL033W_mRNA,YOL033W
YOL032W_mRNA,YOL032W
YOL031C_mRNA,YOL031C
YOL030W_mRNA,YOL030W
YOL029C_mRNA,YOL029C
YOL028C_mRNA,YOL028C
YOL027C_mRNA,YOL027C
YOL026C_mRNA,YOL026C
YOL025W_mRNA,YOL025W
YOL024W_mRNA,YOL024W
YOL023W_mRNA,YOL023W
YOL022C_mRNA,YOL022C
YOL021C_mRNA,YOL021C
YOL020W_mRNA,YOL020W
YOL019W-A_mRNA,YOL019W-A
YOL019W_mRNA,YOL019W
YOL018C_mRNA,YOL018C
YOL017W_mRNA,YOL017W
YOL016C_mRNA,YOL016C
YOL015W_mRNA,YOL015W
YOL014W_mRNA,YOL014W
YOL013W-B_mRNA,YOL013W-B
YOL013W-A_mRNA,YOL013W-A
YOL013C_mRNA,YOL013C
YOL012C_mRNA,YOL012C
YOL011W_mRNA,YOL011W
YOL010W_mRNA,YOL010W
YOL009C_mRNA,YOL009C
YOL008W_mRNA,YOL008W
YOL007C_mRNA,YOL007C
YOL006C_mRNA,YOL006C
YOL005C_mRNA,YOL005C
YOL004W_mRNA,YOL004W
YOL003C_mRNA,YOL003C
YOL002C_mRNA,YOL002C
YOL001W_mRNA,YOL001W
YOR001W_mRNA,YOR001W
YOR002W_mRNA,YOR002W
YOR003W_mRNA,YOR003W
YOR004W_mRNA,YOR004W
YOR005C_mRNA,YOR005C
YOR006C_mRNA,YOR006C
YOR007C_mRNA,YOR007C
YOR008C_mRNA,YOR008C
YOR008C-A_mRNA,YOR008C-A
YOR008W-B_mRNA,YOR008W-B
YOR009W_mRNA,YOR009W
